region,year,month,rainfall_mm
MADHYA MAHARASHTRA,2016,2,4.0552592277526855
MADHYA MAHARASHTRA,2016,3,4.123777389526367
MADHYA MAHARASHTRA,2016,4,4.147271156311035
MADHYA MAHARASHTRA,2016,5,2.9440817832946777
MADHYA MAHARASHTRA,2016,6,2.7956488132476807
MADHYA MAHARASHTRA,2016,7,3.1071860790252686
MADHYA MAHARASHTRA,2016,8,3.537102460861206
MADHYA MAHARASHTRA,2016,9,4.141332149505615
MADHYA MAHARASHTRA,2016,10,3.4616782665252686
MADHYA MAHARASHTRA,2016,11,3.577974796295166
MADHYA MAHARASHTRA,2016,12,4.970652103424072
MADHYA MAHARASHTRA,2017,1,4.541531085968018
MADHYA MAHARASHTRA,2017,2,2.3352973461151123
MADHYA MAHARASHTRA,2017,3,2.5380942821502686
MADHYA MAHARASHTRA,2017,4,4.143285274505615
MADHYA MAHARASHTRA,2017,5,4.1408915519714355
MADHYA MAHARASHTRA,2017,6,3.6802456378936768
MADHYA MAHARASHTRA,2017,7,3.2245750427246094
MADHYA MAHARASHTRA,2017,8,4.848966598510742
MADHYA MAHARASHTRA,2017,9,3.493642568588257
MADHYA MAHARASHTRA,2017,10,3.6886560916900635
MADHYA MAHARASHTRA,2017,11,6.036153316497803
MADHYA MAHARASHTRA,2017,12,4.198076248168945
MADHYA MAHARASHTRA,2018,1,3.082893133163452
MADHYA MAHARASHTRA,2018,2,2.041874408721924
MADHYA MAHARASHTRA,2018,3,1.668859601020813
MADHYA MAHARASHTRA,2018,4,2.467031478881836
MADHYA MAHARASHTRA,2018,5,3.499964952468872
MADHYA MAHARASHTRA,2018,6,4.52672815322876
MADHYA MAHARASHTRA,2018,7,2.7058701515197754
MADHYA MAHARASHTRA,2018,8,2.45282244682312
MADHYA MAHARASHTRA,2018,9,3.25212025642395
MADHYA MAHARASHTRA,2018,10,2.5593395233154297
MADHYA MAHARASHTRA,2018,11,2.3715760707855225
MADHYA MAHARASHTRA,2018,12,3.2551817893981934
MADHYA MAHARASHTRA,2019,1,4.4302978515625
MADHYA MAHARASHTRA,2019,2,3.8024308681488037
MADHYA MAHARASHTRA,2019,3,4.553897857666016
MADHYA MAHARASHTRA,2019,4,6.300666809082031
MADHYA MAHARASHTRA,2019,5,4.664214134216309
MADHYA MAHARASHTRA,2019,6,4.818687438964844
MADHYA MAHARASHTRA,2019,7,5.201601028442383
MADHYA MAHARASHTRA,2019,8,5.09017276763916
MADHYA MAHARASHTRA,2019,9,3.8467214107513428
MADHYA MAHARASHTRA,2019,10,4.883847236633301
MADHYA MAHARASHTRA,2019,11,4.980612754821777
MADHYA MAHARASHTRA,2019,12,5.68671989440918
MADHYA MAHARASHTRA,2020,1,6.946622371673584
MADHYA MAHARASHTRA,2020,2,6.0647873878479
MADHYA MAHARASHTRA,2020,3,4.783702850341797
MADHYA MAHARASHTRA,2020,4,3.2778923511505127
MADHYA MAHARASHTRA,2020,5,2.2365989685058594
MADHYA MAHARASHTRA,2020,6,3.3912839889526367
MADHYA MAHARASHTRA,2020,7,3.399162769317627
MADHYA MAHARASHTRA,2020,8,2.878537654876709
MADHYA MAHARASHTRA,2020,9,3.822552442550659
MADHYA MAHARASHTRA,2020,10,4.750587463378906
MADHYA MAHARASHTRA,2020,11,4.871238708496094
MADHYA MAHARASHTRA,2020,12,5.561872482299805
MADHYA MAHARASHTRA,2021,1,4.9767985343933105
MADHYA MAHARASHTRA,2021,2,5.051275730133057
MADHYA MAHARASHTRA,2021,3,4.28782844543457
MADHYA MAHARASHTRA,2021,4,3.231626510620117
MADHYA MAHARASHTRA,2021,5,3.8251686096191406
MADHYA MAHARASHTRA,2021,6,2.565335750579834
MADHYA MAHARASHTRA,2021,7,3.853687286376953
MADHYA MAHARASHTRA,2021,8,5.203800201416016
MADHYA MAHARASHTRA,2021,9,4.10020112991333
MADHYA MAHARASHTRA,2021,10,3.890345573425293
MADHYA MAHARASHTRA,2021,11,5.9525146484375
MADHYA MAHARASHTRA,2021,12,5.381113529205322
MADHYA MAHARASHTRA,2022,1,3.504248857498169
MADHYA MAHARASHTRA,2022,2,3.270479679107666
MADHYA MAHARASHTRA,2022,3,3.9559736251831055
MADHYA MAHARASHTRA,2022,4,5.826341152191162
MADHYA MAHARASHTRA,2022,5,4.0563554763793945
MADHYA MAHARASHTRA,2022,6,4.404932022094727
MADHYA MAHARASHTRA,2022,7,3.9142637252807617
MADHYA MAHARASHTRA,2022,8,4.069931983947754
MADHYA MAHARASHTRA,2022,9,3.450226068496704
MADHYA MAHARASHTRA,2022,10,3.0036020278930664
MADHYA MAHARASHTRA,2022,11,3.75651216506958
MADHYA MAHARASHTRA,2022,12,3.2579972743988037
MADHYA MAHARASHTRA,2023,1,2.8314332962036133
MADHYA MAHARASHTRA,2023,2,2.3686933517456055
MADHYA MAHARASHTRA,2023,3,3.13230037689209
MADHYA MAHARASHTRA,2023,4,2.2813034057617188
MADHYA MAHARASHTRA,2023,5,2.6091747283935547
MADHYA MAHARASHTRA,2023,6,2.1880483627319336
MADHYA MAHARASHTRA,2023,7,2.9699976444244385
MADHYA MAHARASHTRA,2023,8,3.661522388458252
MADHYA MAHARASHTRA,2023,9,4.194634914398193
MADHYA MAHARASHTRA,2023,10,2.636507272720337
MADHYA MAHARASHTRA,2023,11,3.864659070968628
MADHYA MAHARASHTRA,2023,12,3.392338275909424
MADHYA MAHARASHTRA,2024,1,3.776686906814575
MADHYA MAHARASHTRA,2024,2,3.23868727684021
MADHYA MAHARASHTRA,2024,3,4.800567626953125
MADHYA MAHARASHTRA,2024,4,4.854496002197266
MADHYA MAHARASHTRA,2024,5,5.063619136810303
MADHYA MAHARASHTRA,2024,6,4.476994037628174
MADHYA MAHARASHTRA,2024,7,3.145474672317505
MADHYA MAHARASHTRA,2024,8,3.5957443714141846
MADHYA MAHARASHTRA,2024,9,4.468087673187256
MADHYA MAHARASHTRA,2024,10,4.128993988037109
MADHYA MAHARASHTRA,2024,11,3.989046335220337
MADHYA MAHARASHTRA,2024,12,3.239056348800659
MADHYA MAHARASHTRA,2025,1,4.439279556274414
MADHYA MAHARASHTRA,2025,2,6.58184289932251
MADHYA MAHARASHTRA,2025,3,5.67544412612915
MADHYA MAHARASHTRA,2025,4,4.608842849731445
MADHYA MAHARASHTRA,2025,5,3.57463002204895
MADHYA MAHARASHTRA,2025,6,3.7927448749542236
MADHYA MAHARASHTRA,2025,7,4.750263690948486
MADHYA MAHARASHTRA,2025,8,3.0569369792938232
MADHYA MAHARASHTRA,2025,9,3.1020710468292236
MADHYA MAHARASHTRA,2025,10,3.564002275466919
MADHYA MAHARASHTRA,2025,11,4.240710258483887
MADHYA MAHARASHTRA,2025,12,4.07770299911499
MATATHWADA,1901,1,3.240426778793335
MATATHWADA,1901,2,3.01582407951355
MATATHWADA,1901,3,2.247288942337036
MATATHWADA,1901,4,1.5874242782592773
MATATHWADA,1901,5,2.0538687705993652
MATATHWADA,1901,6,2.345808744430542
MATATHWADA,1901,7,1.9722721576690674
MATATHWADA,1901,8,1.7061752080917358
MATATHWADA,1901,9,1.0310972929000854
MATATHWADA,1901,10,1.7783619165420532
MATATHWADA,1901,11,1.9015296697616577
MATATHWADA,1901,12,3.6836752891540527
MATATHWADA,1902,1,1.3265604972839355
MATATHWADA,1902,2,0.6594222187995911
MATATHWADA,1902,3,3.325869083404541
MATATHWADA,1902,4,3.1629743576049805
MATATHWADA,1902,5,2.0998122692108154
MATATHWADA,1902,6,2.1408467292785645
MATATHWADA,1902,7,1.0727914571762085
MATATHWADA,1902,8,1.1546249389648438
MATATHWADA,1902,9,2.4037137031555176
MATATHWADA,1902,10,1.2760738134384155
MATATHWADA,1902,11,2.1531448364257812
MATATHWADA,1902,12,2.320564031600952
MATATHWADA,1903,1,3.720043420791626
MATATHWADA,1903,2,3.3029286861419678
MATATHWADA,1903,3,4.9988932609558105
MATATHWADA,1903,4,5.758937358856201
MATATHWADA,1903,5,3.4988794326782227
MATATHWADA,1903,6,3.813706636428833
MATATHWADA,1903,7,2.5910282135009766
MATATHWADA,1903,8,2.909052610397339
MATATHWADA,1903,9,3.258213996887207
MATATHWADA,1903,10,2.9818339347839355
MATATHWADA,1903,11,1.999171495437622
MATATHWADA,1903,12,2.898090124130249
MATATHWADA,1904,1,0.42249321937561035
MATATHWADA,1904,2,1.2237468957901
MATATHWADA,1904,3,1.7722151279449463
MATATHWADA,1904,4,2.7902064323425293
MATATHWADA,1904,5,5.245932579040527
MATATHWADA,1904,6,4.364322662353516
MATATHWADA,1904,7,0.9014752507209778
MATATHWADA,1904,8,0.3863964378833771
MATATHWADA,1904,9,0.7061546444892883
MATATHWADA,1904,10,0.8389182090759277
MATATHWADA,1904,11,2.1546120643615723
MATATHWADA,1904,12,2.4220070838928223
MATATHWADA,1905,1,1.5149275064468384
MATATHWADA,1905,2,1.4874062538146973
MATATHWADA,1905,3,1.4451769590377808
MATATHWADA,1905,4,2.691570997238159
MATATHWADA,1905,5,1.4228624105453491
MATATHWADA,1905,6,1.726778268814087
MATATHWADA,1905,7,0.5934398770332336
MATATHWADA,1905,8,0.6956097483634949
MATATHWADA,1905,9,1.4610267877578735
MATATHWADA,1905,10,3.098043441772461
MATATHWADA,1905,11,1.7180864810943604
MATATHWADA,1905,12,3.085253953933716
MATATHWADA,1906,1,2.1215028762817383
MATATHWADA,1906,2,2.63840651512146
MATATHWADA,1906,3,2.7850472927093506
MATATHWADA,1906,4,1.8937474489212036
MATATHWADA,1906,5,2.3963818550109863
MATATHWADA,1906,6,1.8464744091033936
MATATHWADA,1906,7,1.8377199172973633
MATATHWADA,1906,8,3.86322283744812
MATATHWADA,1906,9,3.989262819290161
MATATHWADA,1906,10,2.138880491256714
MATATHWADA,1906,11,1.1918755769729614
MATATHWADA,1906,12,2.1111433506011963
MATATHWADA,1907,1,2.800165891647339
MATATHWADA,1907,2,2.744198799133301
MATATHWADA,1907,3,2.2237746715545654
MATATHWADA,1907,4,1.2593657970428467
MATATHWADA,1907,5,1.8392622470855713
MATATHWADA,1907,6,1.0959713459014893
MATATHWADA,1907,7,1.2881526947021484
MATATHWADA,1907,8,2.0633153915405273
MATATHWADA,1907,9,1.5317118167877197
MATATHWADA,1907,10,2.5711052417755127
MATATHWADA,1907,11,2.759296417236328
MATATHWADA,1907,12,1.427865982055664
MATATHWADA,1908,1,1.8637852668762207
MATATHWADA,1908,2,2.6465556621551514
MATATHWADA,1908,3,1.429537057876587
MATATHWADA,1908,4,1.5031732320785522
MATATHWADA,1908,5,1.4862462282180786
MATATHWADA,1908,6,3.7110595703125
MATATHWADA,1908,7,2.1811869144439697
MATATHWADA,1908,8,4.804533004760742
MATATHWADA,1908,9,2.5813446044921875
MATATHWADA,1908,10,2.235217332839966
MATATHWADA,1908,11,2.632430076599121
MATATHWADA,1908,12,1.5104204416275024
MATATHWADA,1909,1,1.661802053451538
MATATHWADA,1909,2,2.5167236328125
MATATHWADA,1909,3,1.8529623746871948
MATATHWADA,1909,4,1.344557285308838
MATATHWADA,1909,5,1.4824910163879395
MATATHWADA,1909,6,1.4126619100570679
MATATHWADA,1909,7,4.132481098175049
MATATHWADA,1909,8,4.763698101043701
MATATHWADA,1909,9,2.7572314739227295
MATATHWADA,1909,10,2.397531509399414
MATATHWADA,1909,11,1.3384344577789307
MATATHWADA,1909,12,1.5485310554504395
MATATHWADA,1910,1,1.7125459909439087
MATATHWADA,1910,2,2.1115915775299072
MATATHWADA,1910,3,1.2982735633850098
MATATHWADA,1910,4,5.605140686035156
MATATHWADA,1910,5,6.571429252624512
MATATHWADA,1910,6,5.758027076721191
MATATHWADA,1910,7,1.7866743803024292
MATATHWADA,1910,8,3.2145440578460693
MATATHWADA,1910,9,1.6319001913070679
MATATHWADA,1910,10,0.8000305891036987
MATATHWADA,1910,11,3.907747507095337
MATATHWADA,1910,12,3.830817699432373
MATATHWADA,1911,1,1.8183480501174927
MATATHWADA,1911,2,1.5440560579299927
MATATHWADA,1911,3,0.7035127282142639
MATATHWADA,1911,4,1.3102352619171143
MATATHWADA,1911,5,1.1772838830947876
MATATHWADA,1911,6,1.5663421154022217
MATATHWADA,1911,7,1.5185819864273071
MATATHWADA,1911,8,1.751861810684204
MATATHWADA,1911,9,2.4133927822113037
MATATHWADA,1911,10,1.319352626800537
MATATHWADA,1911,11,1.9336522817611694
MATATHWADA,1911,12,2.5928728580474854
MATATHWADA,1912,1,2.3564536571502686
MATATHWADA,1912,2,0.7374762296676636
MATATHWADA,1912,3,1.9103977680206299
MATATHWADA,1912,4,1.5992785692214966
MATATHWADA,1912,5,1.964577555656433
MATATHWADA,1912,6,2.3601741790771484
MATATHWADA,1912,7,3.1582953929901123
MATATHWADA,1912,8,1.325039029121399
MATATHWADA,1912,9,1.9647585153579712
MATATHWADA,1912,10,0.8662528991699219
MATATHWADA,1912,11,1.7585790157318115
MATATHWADA,1912,12,2.613553762435913
MATATHWADA,1913,1,0.88870769739151
MATATHWADA,1913,2,1.133804440498352
MATATHWADA,1913,3,1.708609938621521
MATATHWADA,1913,4,1.532379150390625
MATATHWADA,1913,5,2.3116614818573
MATATHWADA,1913,6,4.421992778778076
MATATHWADA,1913,7,3.5371901988983154
MATATHWADA,1913,8,2.260484457015991
MATATHWADA,1913,9,1.029542088508606
MATATHWADA,1913,10,2.1523754596710205
MATATHWADA,1913,11,0.9590405225753784
MATATHWADA,1913,12,1.4342488050460815
MATATHWADA,1914,1,3.1812124252319336
MATATHWADA,1914,2,1.555222511291504
MATATHWADA,1914,3,1.5511507987976074
MATATHWADA,1914,4,2.6715283393859863
MATATHWADA,1914,5,3.057645320892334
MATATHWADA,1914,6,4.117856979370117
MATATHWADA,1914,7,1.9418768882751465
MATATHWADA,1914,8,1.1489375829696655
MATATHWADA,1914,9,6.280226230621338
MATATHWADA,1914,10,7.086287021636963
MATATHWADA,1914,11,1.9776618480682373
MATATHWADA,1914,12,2.0381526947021484
MATATHWADA,1915,1,4.018627166748047
MATATHWADA,1915,2,3.5964739322662354
MATATHWADA,1915,3,1.5868672132492065
MATATHWADA,1915,4,0.5479124784469604
MATATHWADA,1915,5,2.092048168182373
MATATHWADA,1915,6,1.641597032546997
MATATHWADA,1915,7,2.0658156871795654
MATATHWADA,1915,8,4.1883625984191895
MATATHWADA,1915,9,3.282205820083618
MATATHWADA,1915,10,2.5884270668029785
MATATHWADA,1915,11,3.9430713653564453
MATATHWADA,1915,12,4.482975006103516
MATATHWADA,1916,1,3.82027268409729
MATATHWADA,1916,2,2.101672410964966
MATATHWADA,1916,3,3.3731062412261963
MATATHWADA,1916,4,2.5012285709381104
MATATHWADA,1916,5,3.268157958984375
MATATHWADA,1916,6,2.5559890270233154
MATATHWADA,1916,7,2.991119861602783
MATATHWADA,1916,8,3.3570001125335693
MATATHWADA,1916,9,3.1080360412597656
MATATHWADA,1916,10,4.505807399749756
MATATHWADA,1916,11,4.443739891052246
MATATHWADA,1916,12,2.635564088821411
MATATHWADA,1917,1,1.728174090385437
MATATHWADA,1917,2,4.576678276062012
MATATHWADA,1917,3,1.5643370151519775
MATATHWADA,1917,4,5.625747203826904
MATATHWADA,1917,5,5.3899102210998535
MATATHWADA,1917,6,1.8587112426757812
MATATHWADA,1917,7,2.185985803604126
MATATHWADA,1917,8,4.001033306121826
MATATHWADA,1917,9,2.385356903076172
MATATHWADA,1917,10,2.9989397525787354
MATATHWADA,1917,11,3.144972562789917
MATATHWADA,1917,12,2.2744245529174805
MATATHWADA,1918,1,1.4031789302825928
MATATHWADA,1918,2,1.630576252937317
MATATHWADA,1918,3,1.8609257936477661
MATATHWADA,1918,4,2.0733492374420166
MATATHWADA,1918,5,1.386531949043274
MATATHWADA,1918,6,1.780371904373169
MATATHWADA,1918,7,1.5538241863250732
MATATHWADA,1918,8,1.3842980861663818
MATATHWADA,1918,9,1.4977750778198242
MATATHWADA,1918,10,1.0368647575378418
MATATHWADA,1918,11,1.5714927911758423
MATATHWADA,1918,12,1.8270537853240967
MATATHWADA,1919,1,2.3941802978515625
MATATHWADA,1919,2,3.013119697570801
MATATHWADA,1919,3,1.8608909845352173
MATATHWADA,1919,4,2.184968948364258
MATATHWADA,1919,5,1.2441264390945435
MATATHWADA,1919,6,1.0491023063659668
MATATHWADA,1919,7,2.0882976055145264
MATATHWADA,1919,8,1.1825498342514038
MATATHWADA,1919,9,4.271613597869873
MATATHWADA,1919,10,2.5244274139404297
MATATHWADA,1919,11,1.6846266984939575
MATATHWADA,1919,12,1.4090496301651
MATATHWADA,1920,1,1.42344331741333
MATATHWADA,1920,2,1.2535666227340698
MATATHWADA,1920,3,1.0319700241088867
MATATHWADA,1920,4,0.7297676801681519
MATATHWADA,1920,5,2.445099353790283
MATATHWADA,1920,6,1.247902274131775
MATATHWADA,1920,7,1.3092914819717407
MATATHWADA,1920,8,1.4599508047103882
MATATHWADA,1920,9,0.5956928730010986
MATATHWADA,1920,10,0.4626210033893585
MATATHWADA,1920,11,0.12506720423698425
MATATHWADA,1920,12,0.45456022024154663
MATATHWADA,1921,1,2.1106083393096924
MATATHWADA,1921,2,2.057495594024658
MATATHWADA,1921,3,1.3618112802505493
MATATHWADA,1921,4,2.5624513626098633
MATATHWADA,1921,5,1.8840463161468506
MATATHWADA,1921,6,1.0666004419326782
MATATHWADA,1921,7,2.5338351726531982
MATATHWADA,1921,8,1.5721426010131836
MATATHWADA,1921,9,2.5099048614501953
MATATHWADA,1921,10,0.4953547716140747
MATATHWADA,1921,11,1.4500666856765747
MATATHWADA,1921,12,0.920997142791748
MATATHWADA,1922,1,2.625636100769043
MATATHWADA,1922,2,1.9017959833145142
MATATHWADA,1922,3,1.268489122390747
MATATHWADA,1922,4,2.6181704998016357
MATATHWADA,1922,5,1.3984767198562622
MATATHWADA,1922,6,2.33305287361145
MATATHWADA,1922,7,1.9832295179367065
MATATHWADA,1922,8,3.2816030979156494
MATATHWADA,1922,9,1.425757884979248
MATATHWADA,1922,10,1.463505744934082
MATATHWADA,1922,11,1.4902851581573486
MATATHWADA,1922,12,2.378202199935913
MATATHWADA,1923,1,1.45713472366333
MATATHWADA,1923,2,1.7825669050216675
MATATHWADA,1923,3,1.1931973695755005
MATATHWADA,1923,4,1.6213346719741821
MATATHWADA,1923,5,4.694332122802734
MATATHWADA,1923,6,1.3810911178588867
MATATHWADA,1923,7,1.8888922929763794
MATATHWADA,1923,8,3.278083086013794
MATATHWADA,1923,9,2.3367295265197754
MATATHWADA,1923,10,4.503291606903076
MATATHWADA,1923,11,1.1576544046401978
MATATHWADA,1923,12,1.0306991338729858
MATATHWADA,1924,1,1.9630004167556763
MATATHWADA,1924,2,2.0765786170959473
MATATHWADA,1924,3,0.8888382911682129
MATATHWADA,1924,4,1.4525381326675415
MATATHWADA,1924,5,0.9317761659622192
MATATHWADA,1924,6,2.2717673778533936
MATATHWADA,1924,7,3.052273750305176
MATATHWADA,1924,8,1.7530030012130737
MATATHWADA,1924,9,0.7195221781730652
MATATHWADA,1924,10,1.2769211530685425
MATATHWADA,1924,11,3.6893043518066406
MATATHWADA,1924,12,2.773106575012207
MATATHWADA,1925,1,1.7428367137908936
MATATHWADA,1925,2,2.023972749710083
MATATHWADA,1925,3,0.5296914577484131
MATATHWADA,1925,4,2.0428504943847656
MATATHWADA,1925,5,3.082343578338623
MATATHWADA,1925,6,3.1808929443359375
MATATHWADA,1925,7,2.3302841186523438
MATATHWADA,1925,8,0.6435657143592834
MATATHWADA,1925,9,1.7105218172073364
MATATHWADA,1925,10,1.6895067691802979
MATATHWADA,1925,11,1.6773122549057007
MATATHWADA,1925,12,1.7881437540054321
MATATHWADA,1926,1,1.712214469909668
MATATHWADA,1926,2,2.532938241958618
MATATHWADA,1926,3,1.664879560470581
MATATHWADA,1926,4,2.0270955562591553
MATATHWADA,1926,5,2.322753429412842
MATATHWADA,1926,6,3.345426321029663
MATATHWADA,1926,7,1.620840311050415
MATATHWADA,1926,8,0.9120306372642517
MATATHWADA,1926,9,0.8787170052528381
MATATHWADA,1926,10,1.8611217737197876
MATATHWADA,1926,11,2.2762701511383057
MATATHWADA,1926,12,3.4230403900146484
MATATHWADA,1927,1,1.1581344604492188
MATATHWADA,1927,2,2.586362838745117
MATATHWADA,1927,3,1.1791951656341553
MATATHWADA,1927,4,2.834808349609375
MATATHWADA,1927,5,1.9795814752578735
MATATHWADA,1927,6,1.149163007736206
MATATHWADA,1927,7,3.527620792388916
MATATHWADA,1927,8,2.0105531215667725
MATATHWADA,1927,9,2.160355806350708
MATATHWADA,1927,10,2.6821720600128174
MATATHWADA,1927,11,2.9115893840789795
MATATHWADA,1927,12,1.8940104246139526
MATATHWADA,1928,1,1.8771740198135376
MATATHWADA,1928,2,1.4070287942886353
MATATHWADA,1928,3,1.7272528409957886
MATATHWADA,1928,4,2.90982723236084
MATATHWADA,1928,5,1.8722730875015259
MATATHWADA,1928,6,1.014452576637268
MATATHWADA,1928,7,2.4585018157958984
MATATHWADA,1928,8,2.6777825355529785
MATATHWADA,1928,9,3.8063242435455322
MATATHWADA,1928,10,3.5747599601745605
MATATHWADA,1928,11,3.738970994949341
MATATHWADA,1928,12,1.8824268579483032
MATATHWADA,1929,1,2.1707537174224854
MATATHWADA,1929,2,1.0777983665466309
MATATHWADA,1929,3,0.7977069020271301
MATATHWADA,1929,4,0.9829682111740112
MATATHWADA,1929,5,1.1337616443634033
MATATHWADA,1929,6,1.3494027853012085
MATATHWADA,1929,7,1.172167181968689
MATATHWADA,1929,8,1.5310581922531128
MATATHWADA,1929,9,1.9802056550979614
MATATHWADA,1929,10,2.901456117630005
MATATHWADA,1929,11,2.4594533443450928
MATATHWADA,1929,12,1.8470094203948975
MATATHWADA,1930,1,2.005229949951172
MATATHWADA,1930,2,2.668747663497925
MATATHWADA,1930,3,3.3833775520324707
MATATHWADA,1930,4,1.7689136266708374
MATATHWADA,1930,5,0.6360547542572021
MATATHWADA,1930,6,1.3001937866210938
MATATHWADA,1930,7,0.6057665944099426
MATATHWADA,1930,8,1.032220721244812
MATATHWADA,1930,9,1.206477403640747
MATATHWADA,1930,10,1.7803544998168945
MATATHWADA,1930,11,2.4869730472564697
MATATHWADA,1930,12,3.9587018489837646
MATATHWADA,1931,1,2.526310682296753
MATATHWADA,1931,2,4.503438949584961
MATATHWADA,1931,3,3.5697624683380127
MATATHWADA,1931,4,3.449505090713501
MATATHWADA,1931,5,3.085517644882202
MATATHWADA,1931,6,2.7369437217712402
MATATHWADA,1931,7,1.5774129629135132
MATATHWADA,1931,8,1.7295804023742676
MATATHWADA,1931,9,2.6304311752319336
MATATHWADA,1931,10,3.0087826251983643
MATATHWADA,1931,11,2.2843825817108154
MATATHWADA,1931,12,1.5079805850982666
MATATHWADA,1932,1,1.7389144897460938
MATATHWADA,1932,2,2.036707878112793
MATATHWADA,1932,3,2.5634231567382812
MATATHWADA,1932,4,1.442173719406128
MATATHWADA,1932,5,3.632143020629883
MATATHWADA,1932,6,1.1518224477767944
MATATHWADA,1932,7,1.9691609144210815
MATATHWADA,1932,8,2.1514201164245605
MATATHWADA,1932,9,2.329836130142212
MATATHWADA,1932,10,2.6323964595794678
MATATHWADA,1932,11,2.5289456844329834
MATATHWADA,1932,12,1.4460158348083496
MATATHWADA,1933,1,2.249812364578247
MATATHWADA,1933,2,2.4940500259399414
MATATHWADA,1933,3,3.0853145122528076
MATATHWADA,1933,4,3.6805031299591064
MATATHWADA,1933,5,3.920677423477173
MATATHWADA,1933,6,4.024570465087891
MATATHWADA,1933,7,1.7430129051208496
MATATHWADA,1933,8,2.4738800525665283
MATATHWADA,1933,9,3.9157609939575195
MATATHWADA,1933,10,2.7024173736572266
MATATHWADA,1933,11,2.051503896713257
MATATHWADA,1933,12,3.581820487976074
MATATHWADA,1934,1,1.614532470703125
MATATHWADA,1934,2,1.5246630907058716
MATATHWADA,1934,3,1.02556312084198
MATATHWADA,1934,4,2.2429893016815186
MATATHWADA,1934,5,1.8678109645843506
MATATHWADA,1934,6,4.152492046356201
MATATHWADA,1934,7,3.057668685913086
MATATHWADA,1934,8,2.8588736057281494
MATATHWADA,1934,9,2.581547260284424
MATATHWADA,1934,10,4.407146453857422
MATATHWADA,1934,11,2.5290679931640625
MATATHWADA,1934,12,2.2532384395599365
MATATHWADA,1935,1,1.502200722694397
MATATHWADA,1935,2,1.3671536445617676
MATATHWADA,1935,3,2.3092200756073
MATATHWADA,1935,4,2.426609516143799
MATATHWADA,1935,5,4.112900733947754
MATATHWADA,1935,6,3.78755259513855
MATATHWADA,1935,7,4.282144069671631
MATATHWADA,1935,8,3.6106531620025635
MATATHWADA,1935,9,1.5024529695510864
MATATHWADA,1935,10,1.1384345293045044
MATATHWADA,1935,11,3.8124520778656006
MATATHWADA,1935,12,2.1628310680389404
MATATHWADA,1936,1,2.349871873855591
MATATHWADA,1936,2,1.6625105142593384
MATATHWADA,1936,3,1.0465883016586304
MATATHWADA,1936,4,3.3007161617279053
MATATHWADA,1936,5,2.187025547027588
MATATHWADA,1936,6,2.8396832942962646
MATATHWADA,1936,7,2.9143171310424805
MATATHWADA,1936,8,1.8008853197097778
MATATHWADA,1936,9,1.8665779829025269
MATATHWADA,1936,10,1.3269097805023193
MATATHWADA,1936,11,0.8934993147850037
MATATHWADA,1936,12,2.5469255447387695
MATATHWADA,1937,1,3.0534164905548096
MATATHWADA,1937,2,1.9461201429367065
MATATHWADA,1937,3,1.6045604944229126
MATATHWADA,1937,4,1.2854382991790771
MATATHWADA,1937,5,3.861874580383301
MATATHWADA,1937,6,1.648507833480835
MATATHWADA,1937,7,1.5119532346725464
MATATHWADA,1937,8,1.5351307392120361
MATATHWADA,1937,9,1.965040683746338
MATATHWADA,1937,10,3.1870577335357666
MATATHWADA,1937,11,2.0988521575927734
MATATHWADA,1937,12,2.1128623485565186
MATATHWADA,1938,1,2.7079381942749023
MATATHWADA,1938,2,3.6692018508911133
MATATHWADA,1938,3,4.9541473388671875
MATATHWADA,1938,4,3.8383123874664307
MATATHWADA,1938,5,2.169499158859253
MATATHWADA,1938,6,2.7018544673919678
MATATHWADA,1938,7,2.510110855102539
MATATHWADA,1938,8,2.1413228511810303
MATATHWADA,1938,9,3.769475221633911
MATATHWADA,1938,10,2.315614938735962
MATATHWADA,1938,11,2.3366641998291016
MATATHWADA,1938,12,2.462758779525757
MATATHWADA,1939,1,2.2237637042999268
MATATHWADA,1939,2,1.4495201110839844
MATATHWADA,1939,3,0.5798710584640503
MATATHWADA,1939,4,0.8466129899024963
MATATHWADA,1939,5,1.63884437084198
MATATHWADA,1939,6,0.7309923768043518
MATATHWADA,1939,7,1.5851271152496338
MATATHWADA,1939,8,2.373725175857544
MATATHWADA,1939,9,1.279465675354004
MATATHWADA,1939,10,2.392392158508301
MATATHWADA,1939,11,1.9180035591125488
MATATHWADA,1939,12,1.6239416599273682
MATATHWADA,1940,1,1.1399149894714355
MATATHWADA,1940,2,1.499229073524475
MATATHWADA,1940,3,2.144745111465454
MATATHWADA,1940,4,2.196300745010376
MATATHWADA,1940,5,2.303673267364502
MATATHWADA,1940,6,1.868980050086975
MATATHWADA,1940,7,3.0850067138671875
MATATHWADA,1940,8,4.084892272949219
MATATHWADA,1940,9,4.152385711669922
MATATHWADA,1940,10,3.6105828285217285
MATATHWADA,1940,11,2.0748112201690674
MATATHWADA,1940,12,1.8562380075454712
MATATHWADA,1941,1,1.2388010025024414
MATATHWADA,1941,2,1.3375873565673828
MATATHWADA,1941,3,2.0419633388519287
